51302977305,edb,281,242
51302977790,ecd,136,208
51302979184,egg,124,203
51302980129,fad,187,15
51303063369,dfe,206,227
51303088350,gdc,176,50
51303092745,gag,162,225
51303108935,gcf,11,299
51303137165,bdd,97,103
51303160433,efc,299,12
51303163741,gee,122,176
51303167758,bcc,89,225
51303176356,bdf,104,171
51303237367,fgf,30,188
51303283713,dgc,16,97
51303334164,gdf,294,144
51303337201,bcf,153,23
51303363534,adf,18,173
51303391664,cad,299,160
51303434892,bcd,60,29
51303438695,cfc,115,296
51303448012,fbb,71,56
51303453203,ffd,252,216
51303493134,cgf,215,85
51303504648,fcb,33,201
51303529043,cac,50,115
51303548997,aea,94,36
51303589952,efb,294,27
51303592776,aeg,40,156
51303615107,aed,171,223
51303636969,afc,41,238
51303652424,fda,203,46
51303657337,bee,143,120
51303686952,gdf,101,123
51303689210,adc,106,299
51303715445,bfg,10,72
51303718415,aaf,12,226
51303718870,gda,124,54
51303724476,fbg,228,195
51303731850,bbg,213,347
51303765537,bdb,34,106
51303795941,cff,102,245
51303826470,ebd,77,100
51303831872,dgc,216,96
51303867434,eaf,146,298
51303907052,ecd,71,168
51303912014,eed,219,290
51303932346,gdd,40,229
51303969888,dbc,162,13
51304032884,ddb,105,262
51304097516,egb,32,37
51304115288,dbc,213,14
51304160460,gfa,46,242
51304173617,ffd,112,250
51304200061,ace,12,95
51304251453,abd,197,131
51304265990,ebe,76,215
51304268836,dec,183,33
51304294853,fda,267,37
51304295443,eaf,257,298
51304342103,bfe,23,271
51304354474,cbc,265,262
51304354595,ffb,231,211
51304370610,eff,282,150
51304377447,eag,95,100
51304380207,fde,179,8
51304385710,abg,46,179
51304446494,bdb,269,119
51304500011,dfg,144,14
51304510474,edd,29,49
51304513436,bdg,37,85
51304526639,cba,253,57
51304529576,faa,88,162
51304548799,agd,175,191
51304559010,bdc,298,123
51304583434,feb,148,220
51304588710,bgb,21,275
51304600265,ddc,50,174
51304617595,bbb,54,19
51304627438,aea,90,30
51304634259,cab,123,204
51304636378,acb,200,74
51304689226,cbd,107,32
51304690452,cda,275,300
51304693039,caf,256,127
51304704252,ecg,85,165
51304706609,bcf,290,18
51304709727,ged,142,166
51304733883,fab,10,255
51304747257,gfe,283,231
51304749520,daf,290,6
51304760242,bae,202,173
51304761918,gcf,169,272
51304764576,ddg,47,107
51304801875,dbb,201,103
51304806993,dce,190,321
51304826735,aga,222,134
51304827381,ffa,184,39
51304862425,dfd,280,120
51304909576,bed,17,20
51304929007,fbd,249,88
51304932175,ecd,164,142
51305019228,aae,285,256
51305066205,ddc,62,156
51305083973,dfa,204,209
51305085128,acg,162,47
51305086180,bdg,213,85
51305116038,fbd,100,71
51305160289,gcc,43,75
51305174141,ecb,128,18
51305185416,fdg,3,152
51305194208,bbf,219,108
51305203150,bag,214,98
51305219501,afd,14,157
51305224859,edf,123,290
51305226076,cgd,69,74
51305233182,afa,140,31
51305235680,dda,49,179
51305243760,cad,99,160
51305248108,bab,94,170
51305257832,ccf,7,58
51305261981,gge,292,48
51305272125,aff,190,76
51305285544,dad,100,239
51305293164,ecc,244,208
51305305126,gfa,45,278
51305353072,ccg,161,293
51305361935,ceg,248,17
51305377179,cdf,13,239
51305383380,bef,167,188
51305406450,fbe,251,154
51305410256,fef,280,37
51305412640,efc,123,12
51305425805,aec,261,105
51305444032,efd,64,159
51305497857,dbb,96,90
51305508038,cgb,32,28
51305515561,ecf,286,207
51305533944,fea,281,102
51305539232,gea,235,192
51305543573,dga,91,251
51305547082,gga,64,277
51305555002,bcc,176,252
51305565382,ebc,230,237
51305574090,cfb,202,19
51305641378,geg,296,197
51305663294,ade,198,73
51305670694,aff,77,75
51305671252,dbg,52,27
51305707306,dag,97,178
51305743144,fgd,120,116
51305760353,bgc,14,39
51305760388,afd,257,167
51305770201,fad,242,16
51305828231,abe,186,251
51305828474,bfd,151,220
51305853189,ddf,143,176
51305862740,afb,6,104
51305873151,bba,266,24
51305887044,fed,289,85
51305894962,bbc,71,261
51305924697,agd,87,156
51305926307,aeb,187,218
51305962097,gce,249,129
51305963390,gbc,167,126
51306030694,dgg,193,272
51306050327,agg,157,156
51306102155,ggc,144,54
51306135530,baa,129,277
51306149332,eba,227,107
51306155232,beg,106,76
51306160203,age,39,84
51306160526,gae,1,86
51306168724,dgd,24,171
51306190301,aed,92,178
51306207991,dbd,272,120
51306226526,gcd,268,230
51306243127,afe,138,150
51306252595,aca,237,295
51306255266,cdd,290,101
51306275047,gff,18,77
51306306016,ccf,229,56
51306317929,cbg,203,121
51306318229,aeb,26,224
51306318982,ggf,190,11
51306342019,fef,80,43
51306366949,cgd,135,75
51306371082,fdc,4,50
51306377347,gfg,161,137
51306390847,bad,180,25
51306411908,ggd,144,270
51306419532,ffg,39,290
51306421250,bfe,80,271
51306429181,gbe,259,151
51306432710,cdb,178,36
51306441753,fca,65,265
51306509033,bfg,296,72
51306509504,dfc,200,190
51306526176,dae,196,51
51306546117,cfg,53,220
51306560992,fae,72,306
51306567979,gda,188,50
51306581081,abe,153,208
51306583092,efg,285,285
51306586230,ggb,214,132
51306589700,agf,117,6
51306611332,bga,134,30
51306625026,fba,81,113
51306702986,fec,242,11
51306713546,faf,23,296
51306717736,afc,192,195
51306735255,gaa,181,129
51306735950,egd,141,67
51306764033,deb,269,213
51306765781,egc,18,110
51306790786,dac,172,150
51306834530,ffc,41,290
51306848844,cfc,72,298
51306867610,cge,210,108
51306883349,baa,145,313
51306883914,agf,178,7
51306904172,cdd,94,119
51306907857,fae,293,284
51306927897,baa,281,356
51306933219,fge,64,25
51306936046,gee,2,168
51306944613,ecg,276,179
51306945308,eeg,68,142
51306957078,cga,70,128
51306967053,ccd,158,15
51306970809,ccd,215,17
51306984068,efc,142,14
51306999929,fad,238,12
51307000715,cae,141,258
51307004079,cea,175,206
51307005282,egf,152,126
51307020186,dea,254,305
51307024015,fcf,40,41
51307043404,edd,34,49
51307043579,fdd,234,242
51307067309,bee,281,122
51307091406,adf,14,178
51307093730,aad,139,88
51307098487,dab,161,40
51307101355,gcb,259,24
51307107956,dee,236,242
51307115938,agc,78,35
51307173949,dfb,231,277
51307183300,efe,212,54
51307184770,bac,24,130
51307189553,fgd,19,132
51307211231,ebg,259,72
51307212766,dgb,100,134
51307258942,gcg,117,104
51307267968,aag,125,53
51307307820,gdc,146,51
51307310531,cec,203,108
51307314930,beg,171,82
51307335534,eag,117,119
51307361294,dae,257,51
51307367672,fff,280,58
51307370758,aec,22,106
51307409031,fce,51,238
51307409257,abb,81,158
51307414930,fgc,265,155
51307440229,gfg,136,142
51307453338,dbd,289,97
51307473954,bdc,167,113
51307497944,dcd,70,209
51307499701,gde,6,92
51307501504,feg,224,42
51307503177,ebb,235,83
51307542800,cgc,123,201
51307543032,ceg,163,19
51307580777,fec,141,10
51307581731,edc,41,121
51307594962,fca,249,299
51307609578,bff,7,82
51307634946,fcc,149,270
51307653090,fac,30,219
51307690346,gad,184,36
51307692392,dbc,124,15
51307694449,bge,261,5
51307714580,cdg,155,84
51307715858,dce,99,381
51307723018,fea,179,112
51307733978,aed,16,210
51307801254,dbe,58,243
51307826158,dae,91,60
51307826956,gab,140,91
51307827925,gbb,222,80
51307844026,fff,255,53
51307848779,ggf,105,10
51307856532,aae,83,217
51307862267,efg,191,299
51307889987,cca,93,195
51307903906,aac,273,264
51307909793,aee,90,238
51307911023,caa,112,20
51307941668,dff,50,219
51307950912,edd,65,50
51307955648,afg,38,220
51307967400,fcg,117,214
51307977963,efb,192,27
51307982592,dgd,84,148
51308002645,dcc,16,269
51308017888,gbc,259,122
51308018639,fcb,229,207
51308020869,add,134,146
51308038564,eeb,84,260
51308040527,dcf,236,72
51308049864,eea,190,30
51308061987,aed,99,216
51308064781,bde,208,145
51308081230,fce,7,245
51308081558,eec,52,135
51308090716,bce,231,133
51308132262,fgc,20,158
51308134067,gaf,20,237
51308146314,gfc,137,89
51308153485,fgb,222,240
51308186593,eae,271,165
51308213522,fcd,65,129
51308222434,ece,293,86
51308227644,efg,32,352
51308238908,dgf,69,327
51308252700,fdg,241,152
51308268599,ceg,243,21
51308268717,fba,143,134
51308270420,cbb,270,201
51308281476,efa,161,254
51308285263,bec,87,59
51308294531,ceb,281,231
51308334323,gbd,294,210
51308337355,dab,88,46
51308340484,ada,251,207
51308351943,bfg,57,64
51308360134,dca,106,106
51308360526,adb,276,110
51308361389,eff,75,160
51308361714,aga,31,121
51308382088,gga,94,235
51308401056,gcb,105,24
51308420952,bda,111,293
51308432679,cce,197,121
51308450791,deg,90,178
51308469953,ffd,76,225
51308471943,cee,269,193
51308485838,feg,206,49
51308492141,ffa,263,35
51308542707,cfa,212,25
51308557151,ccd,202,19
51308562247,ebg,85,71
51308569836,gef,161,23
51308570919,dge,39,57
51308575015,bgf,165,74
51308575606,gfd,285,234
51308599009,eab,15,124
51308600248,bdd,133,100
51308606023,gec,10,187
51308606117,dad,190,200
51308625336,def,49,156
51308628217,egd,29,67
51308629896,ced,204,28
51308630484,dfg,290,13
51308634026,agc,149,35
51308635848,efd,214,130
51308639899,gde,236,104
51308666206,dcg,139,88
51308678505,ecd,242,123
51308688494,eef,223,261
51308700985,eag,51,128
51308711078,acf,249,131
51308721300,cef,155,119
51308723274,gde,104,101
51308735401,ede,164,120
51308742204,fef,121,42
51308753838,egb,200,36
51308757340,bfb,9,232
51308765901,fag,201,139
51308768173,agb,149,91
51308795177,fff,251,48
51308796721,cbe,170,75
51308803772,afc,105,187
51308821156,ffb,210,200
51308832906,acc,122,43
51308839396,dbd,28,88
51308859066,daa,100,71
51308864960,aab,149,111
51308915539,gcf,39,274
51308926572,ddd,258,6
51308947975,cdc,289,170
51308965612,bcb,218,212
51308974286,cfe,65,13
51308990032,fgc,281,143
51308994179,dbf,288,253
51309003600,dee,278,283
51309004657,agf,54,6
51309038579,cea,269,179
51309043749,gdb,216,186
51309060163,bcg,23,38
51309062805,aaf,126,262
51309096031,cbf,69,138
51309099618,dbg,283,24
51309103721,gge,244,48
51309124228,gfb,39,254
51309127766,bbg,142,402
51309128541,baf,14,214
51309130522,ecd,217,135
51309143941,ebe,162,191
51309145777,aba,253,298
51309149860,bae,189,183
51309151852,afb,296,98
51309154967,cff,127,274
51309163112,dcb,58,15
51309169526,acd,11,44
51309193892,cfa,136,28
51309199106,aab,97,115
51309267784,aac,252,308
51309272768,efa,149,223
51309281496,gbf,152,14
51309319956,gac,278,242
51309322176,bcf,84,18
51309326305,fge,165,28
51309331446,gfe,170,184
51309342558,fdf,102,244
51309350784,geb,33,146
51309352113,bbf,217,110
51309358278,ccc,246,119
51309392645,bfc,149,9
51309394507,bfa,225,13
51309401651,bea,182,270
51309401898,bcf,87,19
51309402180,ege,72,293
51309434693,ecd,46,151
51309453153,fgg,17,296
51309455079,eaa,93,207
51309458084,cgf,54,84
51309459573,bbb,83,21
51309461920,deb,161,247
51309471771,ffc,181,234
51309474904,gff,232,86
51309475075,eac,43,29
51309476077,edg,50,103
51309480605,gbf,169,14
51309481685,gdg,52,118
51309490907,aee,150,235
51309492901,ffe,243,244
51309517908,aef,256,100
51309541646,fed,248,68
51309546722,gca,81,174
51309555929,bbg,42,474
51309560635,dcc,258,287
51309595231,dcf,81,75
51309603330,cag,269,112
51309608545,ega,101,114
51309626615,eee,159,77
51309685655,ccb,221,221
51309709610,bff,207,79
51309710328,fbg,11,208
51309727988,dda,291,166
51309748670,dba,159,140
51309751308,fbd,216,62
51309761330,cfc,13,244
51309763263,gge,214,39
51309781275,cdd,69,115
51309789374,eba,229,119
51309796837,fab,84,239
51309798007,afd,283,170
51309804077,cce,167,96
51309806551,ggg,99,18
51309808411,cdb,199,33
51309810959,cbf,199,113
51309819318,cfd,212,230
51309822517,abc,228,135
51309832736,gcf,58,265
51309855210,fee,275,80
51309865144,bgd,9,251
51309867720,ffa,152,37
51309868449,fde,83,7
51309903359,adg,94,34
51309927600,ebf,11,259
51309946220,fge,242,24
51309958795,bgg,51,267
51309960073,ead,166,121
51310003367,acb,43,64
51310008401,eca,146,44
51310012495,gec,212,164
51310022039,cga,110,115
51310045110,gad,214,29
51310075341,abc,44,139
51310099459,afb,169,90
51310113265,fbf,15,323
51310122835,dde,121,36
51310149474,fga,284,40
51310153378,cdd,54,104
51310159189,ced,158,33
51310164317,dcf,125,81
51310177939,gdb,258,156
51310183843,cec,193,109
51310189786,fac,146,181
51310191642,dgg,257,301
51310192193,fbc,208,104
51310200529,afe,139,136
51310204489,bgc,293,39
51310214567,dfe,197,197
51310229502,gaa,107,150
51310233000,bec,195,61
51310272106,ceb,224,244
51310286454,cfb,6,19
51310320491,ffe,44,280
51310325836,ccd,8,22
51310327660,bag,3,113
51310340459,eff,204,140
51310343831,ccd,203,21
51310364894,gga,297,206
51310384854,gef,166,24
51310392087,gca,223,174
51310414741,deg,23,186
51310418115,dfa,229,234
51310423468,dgf,7,366
51310460611,ecc,24,172
51310462265,fde,89,7
51310473512,cde,147,160
51310477025,feg,255,49
51310524080,beb,199,99
51310525565,cab,254,197
51310533012,dce,125,323
51310545158,efc,178,12
51310604481,dba,113,141
51310632014,fad,214,9
51310641489,eda,231,152
51310644091,afa,285,35
51310653376,cca,88,200
51310654208,dge,134,47
51310656901,faa,117,142
51310663801,gbc,194,128
51310732583,gda,142,45
51310760297,daa,77,72
51310764278,afa,240,30
51310773286,bfc,218,7
51310823391,eef,263,261
51310830038,egg,225,233
51310831135,ccf,86,59
51310847753,bag,102,94
51310885969,cdg,25,83
51310888473,aed,124,172
51310888542,bab,28,173
51310953562,bbe,57,166
51310962646,fdb,65,247
51310963495,bac,182,128
51310984844,ffe,87,257
51310992969,gdg,27,136
51311000246,ecf,3,235
51311026292,fge,168,19
51311027629,bbf,68,90
51311035439,acg,103,47
51311054303,cgg,210,281
51311063858,cea,51,186
51311091820,eac,245,23
51311148068,ded,43,211
51311168895,bda,44,316
51311180942,bac,261,117
51311188189,gec,211,183
51311204761,aae,100,240
51311219317,ecg,80,186
51311234466,bcg,147,39
51311255001,cbd,175,29
51311262581,edd,162,51
51311271398,bbe,138,137
51311337045,efe,70,53
51311342191,cad,244,185
51311355372,fec,164,11
51311358993,bcd,175,31
51311370071,ggb,43,130
51311390468,fgc,163,167
51311404468,eaf,28,259
51311443139,gab,199,104
51311452590,ffg,116,333
51311454421,bdf,267,162
51311457538,deg,224,197
51311467780,bad,106,27
51311473422,fbb,114,57
51311502811,aac,170,252
51311565338,cgd,241,84
51311566919,gge,231,41
51311575455,cgb,7,32
51311578308,dfc,35,190
51311593627,fba,104,120
51311595839,fag,229,151
51311607181,adc,161,352
51311611845,bce,157,114
51311627988,gbg,9,201
51311716834,cfb,119,18
51311719488,bca,100,74
51311722868,eab,148,107
51311731934,agb,137,99
51311734066,gge,152,47
51311747381,dga,189,256
51311754276,fea,200,91
51311781727,gba,279,202
51311796988,cbb,281,164
51311800298,aac,123,236
51311813196,ccf,57,50
51311829430,gac,295,237
51311831425,aff,277,87
51311862443,aaa,33,17
51311865773,dcb,149,17
51311870133,cge,107,95
51311877116,dee,132,246
51311909655,baa,120,302
51311918269,cef,107,119
51311941282,egf,64,138
51311944348,abd,251,140
51311947583,ccd,174,18
51311953042,cae,41,232
51311965772,cac,238,95
51311983649,faf,105,248
51312010082,edb,224,251
51312034685,gea,98,220
51312034875,abf,27,78
51312116824,bgd,63,235
51312161635,eac,205,19
51312181057,dea,258,250
51312182519,adb,154,92
51312189752,daf,247,6
51312205053,gbe,98,163
51312222764,efa,170,218
51312264973,caf,274,148
51312267620,bfb,162,243
51312278394,egc,178,94
51312290724,fge,156,15
51312317930,dff,219,223
51312321029,bbd,147,197
51312326360,fea,25,92
51312346488,adg,86,36
51312352214,fgf,91,182
51312393947,dgc,154,91
51312403669,dag,53,167
51312415278,eed,164,304
51312435469,caa,65,17
51312437636,fda,48,39
51312445938,afe,275,156
51312470259,aaa,118,15
51312513036,agf,207,5
51312520307,bde,218,137
51312533644,gbb,128,84
51312551863,bdb,234,105
51312553328,ebd,168,91
51312601274,ddb,105,209
51312610135,fgd,178,118
51312656680,ggd,61,321
51312660923,ecb,51,17
51312676292,abb,80,188
51312706602,ece,208,75
51312727383,ede,285,109
51312779557,gdd,25,245
51312796025,aae,94,276
51312799523,cbc,276,209
51312805253,dgf,210,318
51312806254,gfa,63,319
51312817256,dca,89,99
51312818851,bga,232,29
51312824941,aee,179,232
51312843679,gcg,128,102
51312844903,agg,130,157
51312851506,bbb,147,20
51312894701,eaf,275,266
51312914244,bba,184,26
51312926870,ebc,283,227
51312934340,gcg,51,111
51312947582,fef,160,41
51312960624,aag,51,53
51312965278,gfd,150,215
51312999663,ddc,56,143
51313031951,cab,122,193
51313039911,gag,226,198
51313051800,cgc,287,201
51313077235,cef,154,111
51313116900,abg,14,213
51313126949,efe,239,51
51313129173,afe,261,127
51313145418,ged,274,167
51313181013,agc,168,38
51313210969,aeg,251,129
51313224446,feb,152,182
51313253107,ebb,50,84
51313256124,dga,177,268
51313262338,ccg,163,295
51313271591,ace,160,91
51313288183,aee,289,208
51313321092,abg,7,232
51313322646,gdf,77,110
51313338335,ggf,266,11
51313376604,ffg,209,323
51313393777,eed,33,331
51313410265,dgb,120,142
51313413427,bgb,81,288
51313431569,cbe,123,87
51313435422,cac,273,77
51313449403,cac,175,75
51313456359,gfd,24,178
51313481896,dbc,298,17
51313482052,fad,252,10
51313506341,dec,77,32
51313506719,ede,231,93
51313528206,fdg,260,133
51313540085,cda,60,276
51313546391,bed,246,21
51313576288,gga,5,218
51313596307,bff,180,76
51313608555,age,29,68
51313626991,agb,152,105
51313642482,eee,152,78
51313681672,bcc,41,241
51313690261,cdf,50,210
51313691112,afd,96,151
51313698361,fbg,50,205
51313704615,eac,67,19
51313725069,fcf,77,42
51313740622,fcg,254,241
51313746167,efd,282,123
51313754411,daa,33,77
51313755612,bac,10,97
51313773749,ddc,255,153
51313779834,gcd,287,193
51313800897,eaa,193,246
51313803310,ceg,46,18
51313814557,agc,236,36
51313831022,aca,176,315
51313842635,eee,199,85
51313920623,bdb,79,93
51313927389,fcd,223,134
51313931051,gaf,259,203
51313931860,geg,227,202
51313943377,bac,295,82
51313944918,egd,7,58
51314000031,ddg,224,117
51314000226,cbg,116,129
51314011056,dda,176,136
51314032521,gac,200,244
51314045504,efa,76,191
51314049319,cbb,232,191
51314058538,ede,222,104
51314060160,bfe,83,308
51314069812,beg,276,95
51314076745,acf,187,127
51314084276,fee,51,83
51314101287,gce,7,104
51314146592,aea,194,28
51314150893,fea,290,92
51314163231,ceb,80,202
51314196340,aea,140,24
51314205419,dcd,109,173
51314209857,fce,222,262
51314209980,dfd,264,118
51314215734,bff,214,66
51314236160,fbb,1,54
51314243323,ddf,53,146
51314281425,eeb,23,239
51314314928,cee,270,202
51314338945,bda,247,274
51314359074,adf,84,197
51314376684,edf,291,232
51314378079,aec,185,109
51314394377,cba,220,54
51314396427,gcb,73,22
51314396711,cfe,104,11
51314406972,gfg,83,146
51314407938,dbg,51,25
51314414074,eeg,27,119
51314423685,dbb,77,79
51314427023,eff,95,165
51314446530,fdc,207,59
51314477354,bef,191,214
51314477584,dbe,79,272
51314501486,bcf,138,19
51314502619,eab,96,89
51314512963,dcc,30,275
51314518151,afg,247,222
51314556597,dgb,178,160
51314564132,cec,151,92
51314567529,daf,213,6
51314567725,fbe,105,172
51314572324,bdg,112,93
51314605431,ace,102,80
51314606326,cgb,272,26
51314619590,cfa,143,25
51314620364,gcc,73,63
51314627180,ggb,258,136
51314638232,gca,159,147
51314639463,aac,6,226
51314650042,afa,233,27
51314653581,cgf,293,82
51314660674,gge,98,40
51314661239,gfc,95,89
51314672635,ffb,257,231
51314736660,ade,299,83
51314738855,ega,57,125
51314751643,agd,165,132
51314766219,dfe,100,220
51314775383,fae,164,329
51314786162,afe,92,102
51314795296,agf,182,5
51314803129,aaf,134,246
51314850413,deg,244,200
51314864874,bgc,111,44
51314885692,bgb,78,325
51314888412,cfg,20,220
51314921025,cec,141,103
51314925596,dcf,207,93
51314932130,bcc,193,219
51314939189,abd,212,127
51314958969,gab,244,86
51314992272,fag,133,170
51315021469,gbb,69,99
51315023383,dbe,284,261
51315067631,bbg,159,516
51315080460,ffc,160,231
51315138853,bdd,294,91
51315199865,ada,127,240
51315200926,eec,193,126
51315237838,fgd,190,130
51315246125,cbe,161,88
51315259803,fbc,191,87
51315275128,afe,154,99
51315289522,fff,131,47
51315302235,bfb,112,218
51315319684,cff,123,290
51315330457,ebe,193,191
51315333679,ebf,75,207
51315357199,fga,74,39
51315370131,bee,1,145
51315379633,bde,210,134
51315379941,fga,163,42
51315426465,ecf,258,270
51315453585,cbd,263,24
51315457331,aed,6,149
51315470135,adg,222,32
51315483780,bbc,15,305
51315535431,def,273,152
51315537473,aeb,186,219
51315552973,gea,236,231
51315580085,dbd,124,71
51315591266,dbe,109,271
51315613319,gfa,187,338
51315616598,bab,293,197
51315659021,gcf,160,254
51315685333,fdd,52,237
51315710642,dfb,259,310
51315723439,bfd,80,250
51315756698,gae,281,73
51315776167,eed,5,370
51315778471,efb,69,23
51315779862,gee,251,157
51315796908,ecg,255,148
51315859614,dgg,59,255
51315873294,aaa,116,12
51315875305,fgb,160,261
51315877689,fed,117,67
51315884382,gbg,12,192
51315902143,ace,176,66
51315926007,cff,116,295
51315940720,bbd,61,183
51315943980,fda,128,44
51315944927,dgc,206,80
51315953930,dad,209,238
51315960141,gef,138,19
51315968666,bgf,102,75
51315975030,eea,65,25
51315999474,gdb,266,140
51316060568,agg,298,149
51316088216,ggc,87,50
51316131987,edc,100,133
51316135536,ecd,23,178
51316159764,aff,134,94
51316168138,cef,13,98
51316199659,edg,249,118
51316215839,dfd,7,94
51316216309,abe,168,189
51316240563,gfb,188,215
51316254164,fcb,288,223
51316259417,gfa,227,287
51316310243,fad,140,8
51316318247,dfd,46,96
51316335336,fed,108,59
51316336768,edc,21,107
51316344701,bec,75,50
51316367642,ebc,258,215
51316384358,gdc,29,48
51316402615,edb,63,298
51316406857,efa,71,227
51316407174,aga,166,127
51316407800,egb,253,31
51316410468,cfd,53,250
51316413341,fdg,193,143
51316418600,aab,47,113
51316419746,fbb,17,53
51316445029,cea,299,217
51316511453,egf,175,110
51316520803,fca,36,310
51316520826,ccf,153,55
51316527311,dac,13,122
51316550207,ffa,207,35
51316592141,cca,154,202
51316616726,bdb,130,97
51316623049,dab,286,39
51316628920,gfe,85,191
51316658107,aad,196,81
51316661157,fcc,241,313
51316676039,baf,81,173
51316691216,egf,28,91
51316708994,bge,298,5
51316709207,bga,216,24
51316725530,cfe,44,9
51316745720,ecc,171,161
51316771179,dfg,29,11
51316774517,bfg,106,55
51316784437,bde,95,159
51316788775,abd,9,130
51316790438,bca,69,74
51316818696,eda,233,127
51316857803,cdd,14,100
51316887183,ffc,275,207
51316946976,agb,216,117
51316967220,ccc,63,98
51316972072,ccg,91,289
51316981114,gec,209,210
51316985782,ceg,153,20
51316993271,cbd,39,19
51317012041,cgc,128,213
51317017866,ebe,120,158
51317025442,fce,73,241
51317061556,fdf,40,236
51317064442,cea,188,247
51317095239,gce,243,109
51317104370,bdc,284,113
51317113961,bfc,155,7
51317114280,cbf,55,118
51317138278,dga,154,246
51317140699,gge,294,42
51317174719,abg,73,245
51317187903,ffb,164,189
51317189064,beb,269,93
51317228582,gda,243,43
51317247556,deb,113,281
51317286353,eag,189,143
51317292085,eea,222,26
51317293225,add,52,129
51317307923,aff,147,103
51317326924,fgf,71,145
51317344916,cga,243,115
51317359175,gbd,219,222
51317387043,fcb,15,185
51317387761,cfb,206,17
51317395285,gba,172,234
51317398744,efg,75,401
51317407187,fde,126,6
51317411679,gdd,13,208
51317454269,dfe,87,191
51317467042,dcd,192,174
51317471028,cef,105,114
51317498213,ccb,107,192
51317503193,dfb,151,365
51317536893,ddd,216,6
51317563608,bgb,33,295
51317616871,gge,75,49
51317628433,fdb,133,259
51317628651,ead,162,111
51317667841,bef,6,214
51317681382,fae,238,345
51317695238,ffd,111,243
51317702384,bae,212,203
51317719298,acg,7,51
51317739987,aba,275,318
51317743950,ebb,262,82
51317748093,cag,33,120
51317752885,acb,238,59
51317767785,caf,297,148
51317783909,eae,163,194
51317787443,dae,168,52
51317796017,adc,56,362
51317830658,abg,214,267
51317842609,feb,278,192
51317857709,bea,37,299
51317870183,eca,246,50
51317891921,bbe,207,123
51317894090,gaa,24,154
51317916912,aac,129,223
51317931964,ecg,70,146
51317956416,cdc,236,153
51317958162,dgd,236,168
51317964711,fff,47,54
51317969190,fee,51,69
51317998855,bcg,100,36
51318039874,dfe,259,196
51318062624,ecb,196,17
51318075398,cdb,199,27
51318075990,bcb,216,169
